SM_6652_19,SM_6651_19,SM_6650_19,SM_6649_19,SM_6648_19,SM_6647_19,SM_6646_19,SM_6645_19,SM_6644_19,SM_6643_19,SM_6642_19,SM_6641_19,SM_6624_19,SM_6623_19,SM_6622_19,SM_6621_19,SM_6620_19,SM_6619_19,SM_6618_19,SM_6617_19,SM_6616_19,SM_6615_19,SM_6614_19,SM_6613_19,SM_6612_19,SM_6611_19,SM_6610_19,SM_6609_19,SM_6608_19,SM_6607_19,SM_6606_19,SM_6605_19,SM_6604_19,SM_6581_19,SM_6580_19,SM_6579_19,SM_6578_19,SM_6577_19,SM_6576_19,SM_6575_19,SM_6574_19,SM_6573_19,SM_6572_19,SM_6571_19,SM_6570_19,SM_6569_19,SM_6568_19,SM_6567_19,SM_6566_19,SM_6709_19,SM_6708_19,SM_6707_19,SM_6706_19,SM_6705_19,SM_6704_19,SM_6703_19,SM_6702_19,SM_6701_19,SM_6700_19,SM_6699_19,SM_6698_19,SM_6697_19,SM_6696_19,SM_6695_19,SM_6716_19,SM_6717_19,SM_6718_19,SM_6719_19,SM_6720_19,SM_6721_19,SM_6722_19,SM_6723_19,SM_6724_19,SM_6725_19,SM_6726_19,SM_6727_19,SM_6728_19,SM_6729_19,SM_6730_19,SM_6731_19,SM_6691_19,SM_6690_19,SM_6689_19,SM_6688_19,SM_6687_19,SM_6686_19,SM_6685_19,SM_6684_19,SM_6683_19,SM_6682_19,SM_6681_19,SM_6680_19,SM_6679_19,SM_6678_19,SM_6677_19,SM_6676_19,SM_6675_19,SM_6674_19,SM_6673_19,SM_6672_19,SM_6671_19,SM_6664_19,SM_6663_19,SM_6662_19,SM_6661_19,SM_6660_19,SM_6659_19,SM_6658_19,SM_6657_19,SM_6656_19,SM_6655_19,SM_6654_19,SM_6653_19
7025.629,6886.2134,7870.5464,10656.226,16188.408,25563.557,39910.465,60251.16,87181.8,120399.15,157275.22,190904.94,197964.94,160551.2,99652.84,44683.63,6874.9497,-14264.478,-25408.18,-34334.113,-47454.04,-64250.457,-78378.35,-86798.85,-89284.73,-85237.83,-73967.68,-54934.37,-28176.312,5762.3877,45350.375,86487.79,104389.32,77021.984,32067.67,-5024.6978,-39206.492,-70164.69,-92140.44,-104828.836,-110350.555,-104501.54,-82992.91,-44776.758,11268.497,75806.875,129415.49,161397.8,166938.22,142914.56,103998.195,66217.32,32796.832,5966.999,-13233.044,-24285.29,-26741.59,-20624.086,-6565.9033,14629.662,42256.96,75230.27,111630.73,148274.67,170779.3,165496.42,133579.84,78842.766,13064.449,-43471.19,-81759.23,-103665.62,-111012.49,-105873.234,-91925.21,-69855.234,-39948.75,-8196.278,24813.295,64673.527,88874.3,71973.75,34731.992,629.7126,-28025.014,-51164.414,-69062.5,-81585.49,-88366.61,-89038.35,-83271.42,-70427.516,-53152.973,-38288.008,-27223.5,-13981.742,9121.587,48412.453,104101.51,160153.33,197082.62,196324.44,165612.39,130424.17,97846.695,70786.836,49749.125,34336.29,23657.752,16632.287,12228.716,9543.751,7921.231
3321.3088,2986.7239,3430.2441,5319.1074,9623.675,17532.322,30350.389,49364.832,75510.95,108871.42,147179.38,183734.39,193973.38,158579.7,98961.695,45080.63,8379.537,-11370.581,-20996.635,-28199.148,-39096.508,-53467.15,-65463.793,-72411.34,-74374.984,-70959.31,-61493.14,-45524.16,-22975.52,6474.338,42575.812,81971.64,101674.945,77187.57,33218.04,-2960.339,-35775.547,-65075.742,-85099.016,-94837.33,-97002.016,-91005.68,-73223.76,-39939.746,11594.6455,72762.07,124056.336,155699.89,164620.44,143433.28,105491.27,70427.914,40920.89,18229.41,2467.4802,-6614.7334,-9050.922,-4844.1055,5918.5576,23195.934,47144.137,77489.016,112795.02,149801.73,171316.69,163672.45,131334.02,77882.65,14304.325,-38887.79,-73393.39,-92398.17,-98843.28,-96056.07,-86010.78,-66102.57,-37229.67,-6222.385,27115.3,68141.57,90387.16,71013.32,34898.387,3468.877,-21486.066,-40785.02,-55392.5,-65818.61,-72046.31,-73420.44,-69092.04,-58163.402,-43152.594,-30641.49,-21765.84,-10863.465,9762.516,47336.902,102310.63,157984.72,193739.44,190025.69,156130.56,119283.7,86346.2,59839.34,39895.57,25809.178,16470.988,10653.237,7236.6606,5274.2495,4086.9963
7920.8667,7467.907,7648.3237,9124.218,12850.449,19983.227,31778.08,49460.973,73897.83,105098.875,140764.34,174299.25,182546.42,147893.42,91112.17,40578.008,6695.338,-11324.715,-20152.893,-27291.893,-38818.465,-54245.242,-67429.53,-75500.21,-78356.22,-75524.82,-66314.77,-50027.75,-26524.506,4085.5298,41027.07,80737.266,98013.24,72082.48,30548.266,-3211.2566,-34317.496,-62725.523,-82857.56,-94069.336,-98459.98,-92567.63,-72585.27,-37165.37,15263.608,75893.484,125706.69,154341.3,157788.12,134436.28,98244.484,63453.008,32955.684,8599.001,-8811.8,-18864.523,-21175.963,-15736.817,-3027.8967,16218.063,41406.793,71738.125,105513.445,139723.27,161548.67,158239.3,129837.21,79172.13,17482.844,-35334.164,-70804.46,-91224.25,-98660.47,-94806.46,-82552.19,-62330.516,-34780.05,-5937.245,24022.133,60890.36,83891.6,67668.836,31832.082,206.4889,-25408.08,-45537.332,-60852.562,-71473.69,-77135.89,-77436.055,-71977.984,-60014.863,-44049.348,-30826.72,-21763.533,-11099.846,8704.907,44159.09,95835.73,148384.6,183039.05,181098.78,150158.6,115792.945,84815.27,59848.73,41129.75,28027.838,19476.264,14275.677,11323.436,9677.535,8660.835
4227.992,4517.1562,6354.5986,10356.315,17393.26,28491.871,44717.914,67031.125,95968.02,131213.22,170191.61,206157.72,214955.05,176307.44,110404.51,48697.363,4799.4614,-20820.44,-34906.1,-45286.94,-58537.535,-74602.5,-87525.58,-94465.305,-95280.96,-89406.65,-76109.13,-54849.55,-25544.482,11782.629,56187.316,103629.98,127140.93,98695.67,46473.066,1620.7949,-39877.383,-77438.914,-103919.94,-117606.56,-120997.66,-112919.375,-90027.61,-49611.574,10235.463,79522.19,137186.39,172515.69,181879.12,159353.11,119727.82,82449.72,50486.465,25556.404,8118.581,-1951.2247,-4637.701,89.16782,12136.177,31430.059,57945.125,90968.78,128559.66,167061.28,188928.34,180028.77,144033.53,84340.63,12883.22,-48361.58,-89864.5,-114045.86,-123110.195,-119590.13,-105547.99,-79293.56,-42161.53,-2112.598,39654.41,87826.586,113221.59,90187.42,46601.383,7603.659,-24466.035,-49948.83,-69542.914,-83698.96,-92485.84,-95286.15,-91300.22,-79790.95,-63442.547,-48909.656,-37131.926,-21934.148,4716.961,50028.875,113759.875,176774.95,216639.12,214819.67,181534.08,143872.48,108856.32,79371.51,55951.29,38272.785,25536.047,16745.193,10943.526,7287.1235,5156.7783
6606.731,6493.629,7637.5977,10746.53,16807.713,26963.879,42379.848,64082.207,92613.54,127535.78,165948.97,200352.56,206685.17,167568.38,105098.35,48806.285,9600.708,-12871.104,-24779.803,-33935.195,-47032.8,-63656.676,-77510.67,-85576.39,-87631.06,-83131.85,-71552.3,-52694.53,-27094.615,4268.4,39824.094,75761.734,94359.01,70846.9,25576.633,-13353.377,-49931.27,-82887.7,-105814.59,-117838.305,-121396.48,-113932.836,-91466.805,-52046.117,5875.4688,73171.4,130385.44,168079.61,182856.27,161569.47,116332.17,71930.89,32897.918,1687.3641,-20619.488,-33577.56,-36915.066,-30672.271,-15291.844,8644.835,40565.63,79408.51,122901.36,166608.44,188978.83,175933.34,136405.8,75733.24,5300.7783,-54541.496,-94881.94,-117710.52,-125024.37,-120041.34,-106334.36,-83109.98,-51078.02,-17147.355,17814.46,58668.117,79581.555,62337.484,30342.895,-199.6549,-26779.035,-48946.816,-66584.77,-79291.7,-86498.18,-87700.26,-82519.61,-70255.23,-53413.133,-38670.67,-27250.496,-12896.635,12053.274,53328.53,110986.0,169255.56,208255.94,208160.14,176399.03,139412.62,104904.51,76044.05,53456.28,36786.61,25134.889,17385.96,12465.728,9430.693,7594.9414
-6841.4277,-6594.363,-4827.336,-884.2843,6172.0913,17454.107,34135.855,57298.414,87607.32,124813.47,166250.89,204753.66,213903.53,173449.56,106734.266,46210.973,4766.6055,-18108.316,-29715.572,-37932.086,-49201.785,-63564.055,-75316.2,-81760.82,-82852.37,-78049.65,-66627.375,-48262.25,-23011.447,9339.534,48339.25,90404.63,113248.92,88645.055,40012.5,-1449.9851,-39569.297,-73692.555,-97139.016,-108498.305,-110742.414,-103972.8,-84570.12,-48356.305,7578.4307,73938.25,130064.39,165984.33,179745.92,159929.1,119393.35,82333.09,51398.496,27674.777,11237.253,1764.5662,-884.5802,3268.788,14241.552,32178.361,57351.438,89515.35,127316.125,167421.53,188850.2,177123.11,139781.67,80578.08,10946.676,-47406.086,-85516.23,-106588.3,-113739.61,-110773.42,-99325.96,-76000.18,-42033.31,-5153.453,34134.01,80398.09,102991.66,80264.09,41190.348,6623.198,-21312.016,-43204.06,-59924.633,-72088.03,-79872.805,-82591.89,-79168.125,-68651.805,-53756.406,-41104.594,-31557.744,-18943.596,4961.5425,47850.7,110451.91,174369.72,215721.95,213201.64,177353.73,137246.64,100356.914,69595.07,45392.13,27286.955,14367.5205,5542.422,-221.34552,-3820.2524,-5912.4126
1406.5945,1247.5828,2256.5676,5171.3115,11021.204,20992.605,36299.09,58024.36,86794.11,122250.43,161516.95,197004.86,203556.67,163654.9,101160.77,46078.85,8480.551,-12360.527,-22705.467,-30507.406,-42431.33,-58128.547,-71446.664,-79396.695,-81777.81,-78106.23,-67805.84,-50453.805,-26361.398,3672.574,38293.23,73758.29,91625.43,68394.56,25082.51,-11574.308,-45728.85,-76505.19,-97938.38,-109412.04,-113345.5,-106759.95,-85414.31,-47331.05,9057.212,74594.195,129807.05,164973.94,176002.52,153268.52,110110.07,68128.63,31263.326,1809.4733,-19209.258,-31338.236,-34256.8,-28023.064,-13178.111,9623.1045,39814.22,76431.72,117435.27,158900.72,182233.45,172836.03,136343.42,78112.29,9706.541,-48490.848,-87512.305,-109406.89,-116267.91,-111222.82,-97948.9,-76008.6,-46065.473,-14700.221,17523.443,55802.824,76119.65,59686.71,28413.998,-876.6679,-25919.395,-46562.957,-62877.71,-74566.93,-81145.87,-82126.41,-77004.99,-65020.707,-48776.152,-35001.04,-24969.389,-12184.269,11396.422,51330.523,107541.27,165023.58,203945.72,203359.62,170659.5,132914.5,97977.63,68998.96,46528.785,30122.309,18807.52,11408.687,6804.1475,4017.568,2339.1965
-871.71277,-749.80743,727.0029,4225.96,10688.426,21214.672,36951.145,58943.516,87812.664,123241.07,162503.23,198483.64,206102.34,166267.05,101715.625,43800.113,4572.4585,-16690.79,-27443.908,-35688.55,-47767.73,-63443.94,-76693.99,-84616.72,-86987.88,-83126.984,-72212.96,-53612.844,-27296.82,6473.7617,46654.56,89381.59,109227.99,82025.1,35565.516,-2800.4014,-37894.15,-69651.46,-92180.2,-104579.92,-109012.83,-102672.41,-81653.92,-43948.965,12057.022,77004.266,131005.67,163212.03,169053.7,145341.3,106989.02,70357.06,38421.023,13110.105,-4836.363,-15182.492,-17660.531,-12252.095,669.3192,20562.541,46975.92,79070.984,115019.016,151529.7,173751.73,168049.44,135862.73,80649.83,14246.988,-42513.25,-80650.67,-102473.32,-110165.29,-106057.72,-92933.164,-70363.45,-39238.945,-6195.9575,28496.668,70521.34,94840.73,75858.48,37039.01,2364.1465,-26084.494,-48670.426,-66050.06,-78456.79,-85654.4,-87095.57,-82146.484,-70042.24,-53548.414,-39482.7,-29054.133,-16290.621,6636.0127,46855.242,105350.01,165360.58,204858.67,203676.3,170891.0,133501.69,98847.305,69891.87,47150.676,30234.986,18280.81,10227.468,5055.7314,1869.0261,7.38985
9837.574,9626.125,10447.811,12984.002,18188.598,27178.307,41110.76,61039.914,87585.086,120463.93,157065.1,190448.81,197667.62,161056.38,101090.7,46706.777,8992.318,-12398.734,-23884.78,-33127.445,-46490.875,-63404.734,-77520.7,-85832.914,-88161.29,-83977.234,-72690.2,-53888.895,-27757.996,5056.0474,43061.152,82297.18,100372.93,74665.26,30245.42,-6924.0054,-41396.04,-72524.305,-94383.27,-106579.484,-111427.6,-105245.61,-83822.67,-45866.184,9952.771,74526.516,128688.87,162324.34,170491.67,146901.05,105887.52,66055.17,30981.973,2937.7673,-17080.637,-28613.254,-31282.281,-25125.889,-10727.79,11200.691,40055.785,74840.445,113569.72,152630.6,175376.38,167857.69,133805.31,77828.55,11403.996,-45421.742,-83777.22,-105604.82,-112800.45,-107793.35,-94207.625,-72217.16,-42173.14,-10270.521,22818.23,62411.04,85177.87,68210.39,32890.37,168.88478,-27577.473,-50171.906,-67775.86,-80167.58,-86901.34,-87568.18,-81871.53,-69177.43,-52040.996,-37222.125,-26070.309,-12637.17,10623.575,49844.54,105046.59,160245.14,196546.36,195688.19,165116.39,130168.54,97919.586,71256.91,50659.406,35699.215,25448.955,18797.52,14692.606,12217.574,10711.531
9225.466,8818.515,9112.763,10770.538,14747.604,22210.006,34428.68,52644.965,77732.984,109726.09,146366.45,181074.83,190737.16,156824.12,99149.14,46391.918,9843.895,-10373.337,-20746.951,-28881.36,-40840.22,-56211.836,-68948.49,-76278.4,-78224.46,-74406.98,-64248.3,-47382.727,-23863.49,6296.5615,42428.32,81101.2,100083.086,75093.85,30836.984,-5211.8906,-37711.547,-66599.66,-86342.4,-96385.01,-99161.766,-92937.3,-74486.586,-41227.34,9657.826,70190.21,121699.77,154632.7,164983.84,143744.27,103979.445,66424.99,34480.84,9704.687,-7617.659,-17604.154,-20234.12,-15527.773,-3651.6084,15232.017,41124.977,73615.59,111088.72,149815.55,170804.78,160704.73,126570.41,72882.305,10174.297,-41974.477,-75633.24,-94161.65,-100599.72,-97600.625,-87063.0,-67240.695,-38923.24,-8428.286,24544.637,65673.8,88510.164,70091.07,34756.37,3240.4973,-22466.107,-42781.324,-58385.77,-69539.19,-76018.04,-77205.14,-72478.64,-61038.996,-45348.965,-32014.412,-22285.688,-10575.286,10607.186,48090.46,101911.42,155494.77,189783.83,186676.22,154577.38,119445.82,87937.625,62573.855,43533.414,30159.908,21373.389,15970.075,12849.425,11076.16,9983.26
11953.514,11820.612,12734.412,15352.567,20604.65,29593.729,43476.99,63319.715,89757.695,122544.67,159144.98,192777.47,200771.05,164737.7,104151.2,48266.586,9079.03,-13319.797,-25548.664,-35291.543,-48814.395,-65653.53,-79562.87,-87600.81,-89599.36,-85014.71,-73203.67,-53683.723,-26579.64,7566.53,47348.69,88696.02,108129.555,81236.81,34142.707,-5239.8237,-41513.004,-74171.99,-97161.555,-109833.62,-114521.01,-108090.44,-86418.77,-47752.457,9333.368,75464.53,130922.234,165092.88,172972.03,149274.81,108876.79,69930.336,35774.062,8530.543,-10858.538,-22025.89,-24682.994,-18834.514,-4920.0454,16439.016,44687.258,78861.69,116979.13,155522.45,178081.47,170537.98,136024.62,78916.54,11046.956,-46972.832,-86076.695,-108315.6,-115705.46,-110826.02,-97014.97,-74051.234,-42492.418,-8805.76,26395.766,68499.11,92365.81,74176.91,37035.04,2826.0557,-26036.729,-49455.78,-67701.68,-80692.61,-87999.086,-89124.89,-83744.79,-71245.31,-54185.63,-39258.77,-27727.258,-13848.98,9881.109,50180.062,107008.18,163279.53,199569.52,198255.47,167432.28,132449.1,100222.23,73575.88,52964.945,37961.727,27648.432,20930.178,16772.271,14272.201,12778.22
8659.705,8483.65,9296.1455,11769.367,16866.795,25754.516,39682.902,59835.066,86981.08,121014.45,159494.33,195561.03,205479.84,169793.02,108446.27,51507.4,11430.787,-11406.86,-23597.56,-32796.73,-45244.43,-60722.785,-73321.1,-80330.4,-81780.23,-77260.77,-66174.89,-48231.227,-23566.371,7796.821,45205.914,85063.71,106381.39,82282.9,35321.273,-4657.374,-41619.277,-74839.914,-97778.55,-109138.38,-111605.97,-104133.76,-83580.92,-47214.008,7763.2617,72761.67,128018.26,163728.1,177051.97,156798.05,115464.016,76409.055,43135.598,17249.73,-901.02966,-11435.503,-14363.724,-9688.149,2502.8037,22159.516,49323.598,83495.59,122900.89,163586.19,184735.78,172384.92,134840.97,76654.9,8782.357,-48060.83,-85363.13,-106371.91,-113968.77,-110880.766,-98968.5,-76128.48,-43421.246,-8254.951,28770.227,72446.04,94227.51,73689.76,37529.87,4937.1606,-21910.412,-43325.48,-59890.066,-71868.07,-79108.945,-80936.4,-76611.86,-65370.98,-49712.336,-36103.15,-25537.115,-12237.037,11375.18,52197.01,110050.266,167324.5,203663.22,200576.45,167229.45,130396.586,97016.54,69765.54,48930.97,33940.254,23765.814,17230.754,13245.84,10879.346,9465.189
11424.429,11197.207,11918.734,14273.413,19246.928,28042.354,41953.45,62202.406,89570.72,123940.05,162818.92,199147.84,209215.03,173705.4,112226.95,54678.547,13769.221,-9895.391,-22720.205,-32270.627,-44776.848,-60070.855,-72325.24,-78901.86,-79905.375,-75010.73,-63674.44,-45698.652,-21366.941,9198.464,45368.363,83495.87,105269.92,82042.1,33503.906,-8730.319,-48245.953,-83772.87,-108134.984,-119746.914,-121610.4,-113420.055,-91573.43,-52316.535,6795.0254,76242.75,135146.3,173356.69,189322.31,169852.06,126874.44,86327.81,51767.582,24814.15,5879.0483,-5161.1274,-8361.275,-3733.2915,8655.497,28810.215,56800.344,92083.17,132870.4,175305.77,196754.06,182700.84,142347.78,79872.92,7035.539,-54255.207,-94832.85,-117527.65,-125174.516,-121644.13,-109008.41,-84454.445,-49417.76,-11985.658,26849.305,71397.12,92120.54,71705.3,37643.016,6376.9805,-19748.492,-40902.484,-57487.016,-69650.016,-77182.81,-79355.71,-75379.71,-64535.85,-49298.2,-35868.17,-24986.223,-10725.415,14371.742,56760.605,115877.945,173866.2,210446.94,207019.05,172780.75,134992.34,100811.4,72979.02,51781.188,36610.203,26380.162,19862.05,15928.56,13617.172,12236.252
9215.265,9138.898,10199.833,13064.523,18675.723,28152.195,42667.996,63301.25,90693.88,124587.13,162384.67,197136.08,205461.73,168621.28,106758.5,49710.277,9679.92,-13203.998,-25602.844,-35240.652,-48449.2,-64885.86,-78415.24,-86153.88,-87986.875,-83408.54,-71808.625,-52837.63,-26687.297,6253.943,44865.72,85364.96,105932.195,81021.81,34403.99,-5298.9995,-42244.59,-75660.72,-99047.13,-111334.38,-114892.7,-107538.08,-85691.08,-47276.598,9474.988,75441.9,131036.37,166220.19,177151.58,154679.78,112344.93,71758.65,36541.27,8746.707,-10900.343,-22243.672,-25128.754,-19560.65,-5835.4473,15658.829,44596.023,80165.2,120341.164,161238.92,183775.14,173794.06,137467.88,79412.02,10964.717,-47329.12,-86566.53,-109055.54,-116946.71,-112914.6,-99714.14,-76353.13,-43804.164,-9142.235,26901.686,69343.15,91664.79,72267.31,35808.402,2430.633,-25557.91,-48190.746,-65843.77,-78550.82,-85946.836,-87436.25,-82510.734,-70465.3,-53828.324,-39234.184,-27864.977,-13918.314,10125.193,51061.727,109038.98,166785.55,204077.1,202542.58,170671.33,134571.19,101323.06,73787.28,52420.08,36786.266,25961.896,18843.291,14386.094,11680.789,10070.213
-5018.521,-4810.406,-3113.074,743.54626,7708.5513,18891.828,35448.9,58426.87,88441.305,125154.516,165769.06,202974.02,210599.14,169176.16,102602.92,43109.14,3082.0378,-18285.46,-28725.297,-36405.992,-47720.62,-62581.73,-75126.36,-82538.8,-84655.47,-80800.875,-70101.695,-51955.566,-26322.61,6779.8467,46673.965,89496.36,111170.16,85794.58,38693.85,-1538.4115,-39110.49,-73475.4,-97872.164,-110603.33,-113975.03,-106380.43,-84346.43,-45279.06,12745.992,80013.48,135768.55,169180.72,176494.67,153154.98,113867.18,76629.95,44470.902,19221.918,1435.0111,-8868.421,-11546.396,-6556.0444,5896.537,25544.19,52209.13,85127.5,122356.67,160339.94,183123.02,176527.31,142664.78,85032.54,15630.247,-43799.516,-83911.98,-107174.42,-115832.336,-112377.67,-99099.32,-74759.27,-40789.047,-4932.478,31880.074,74518.484,96770.59,75951.12,37250.023,2972.5935,-24822.965,-46723.793,-63515.598,-75583.875,-82848.64,-84713.445,-80372.56,-68994.73,-53297.973,-39959.195,-30022.707,-17425.264,5828.739,47248.5,108053.305,170853.23,212216.62,210861.25,176517.3,137391.45,101104.46,70695.05,46696.566,28721.76,15904.38,7173.307,1496.2207,-2034.2389,-4088.8794
14611.596,14248.293,14957.071,17458.703,22728.465,31873.158,46004.32,66105.89,92703.78,125407.22,161468.31,193682.8,199892.12,163572.45,104848.74,51421.266,13362.824,-9305.087,-22061.97,-32476.875,-47011.824,-64926.293,-79763.05,-88394.66,-90536.95,-85759.41,-73651.06,-54057.754,-27537.412,4683.157,40411.34,75420.85,91880.09,67249.16,22751.219,-15282.434,-51031.387,-82953.695,-105171.64,-117574.14,-122393.34,-115801.0,-93133.52,-53062.844,5230.2373,72270.41,128936.38,166142.61,179612.27,157749.5,113088.93,68467.266,28716.578,-3346.0642,-26370.996,-39724.812,-42986.64,-36221.508,-20080.863,4657.421,37291.043,76511.13,119736.5,162524.2,185043.28,173327.36,134660.33,74535.43,4482.8633,-55419.402,-96023.22,-118741.97,-125285.875,-119114.695,-104825.47,-82290.12,-51539.82,-18948.64,14365.217,53442.184,75080.81,60166.77,29175.145,-1413.1237,-28759.082,-51927.414,-70374.055,-83276.0,-89959.26,-90159.87,-83792.484,-70518.96,-52981.73,-37679.11,-25827.05,-11217.464,13672.444,53906.434,108884.32,163452.86,200005.58,200324.64,170707.0,136069.64,103785.21,76942.85,56149.617,41044.7,30703.957,23993.174,19828.79,17266.496,15636.663
12097.308,11804.492,12404.989,14590.188,19344.549,27851.326,41368.69,61072.582,87694.27,121040.05,158527.05,193046.38,201430.19,165583.53,105656.875,50747.523,12277.815,-9721.174,-21517.475,-30683.676,-43522.04,-59635.824,-72904.52,-80488.94,-82341.12,-78067.5,-67151.34,-49316.914,-24882.402,5653.6304,41230.4,78179.95,97623.36,74205.4,28970.717,-9644.36,-45661.39,-78100.92,-100601.09,-112103.484,-115086.04,-107590.44,-85917.82,-47718.72,8907.051,74899.31,130681.63,166515.53,179055.77,157297.64,113932.97,72071.305,35651.996,6812.0347,-13640.44,-25479.045,-28538.965,-22845.162,-8710.719,13461.459,43309.832,79996.46,121460.05,163644.44,186329.16,175145.16,137526.61,78546.34,9532.853,-49007.125,-88220.41,-110430.37,-117869.27,-113669.78,-100837.4,-78142.055,-46536.484,-13117.541,21449.49,62112.26,82863.984,64938.6,32231.938,1853.5776,-23904.258,-44991.008,-61625.41,-73681.6,-80636.65,-81854.414,-76894.03,-65080.195,-48869.883,-34757.664,-23901.793,-10541.8125,12728.724,52333.914,108194.02,163657.3,199648.97,197853.03,166060.75,130257.68,97594.195,70896.98,50544.7,36002.793,26242.178,20072.314,16384.254,14224.435,12911.965
13555.024,13363.1045,14151.512,16602.998,21689.01,30575.86,44497.63,64598.047,91565.664,125170.82,162819.9,197440.36,206066.84,170240.22,109447.516,52980.21,12932.74,-10329.261,-23152.04,-33120.3,-46483.05,-62860.777,-76152.016,-83529.59,-84958.67,-80043.945,-68284.74,-49488.71,-24044.133,7490.6313,43941.33,81517.43,101672.53,77482.914,29855.35,-10862.5205,-48637.93,-82455.266,-105805.8,-117526.875,-120248.234,-112497.38,-90545.64,-51630.203,6253.6187,73955.414,131600.44,169316.22,184146.64,163155.73,118699.19,75938.32,38919.566,9734.229,-10891.022,-22844.945,-26066.398,-20588.193,-6634.436,15529.029,45653.01,82937.19,125311.54,168612.17,190871.58,177612.47,137884.64,76827.04,5968.7993,-53873.9,-93797.47,-116209.625,-123500.14,-119230.49,-106298.586,-82861.27,-49850.89,-14584.121,22280.307,65660.97,87367.17,68692.65,35271.066,3888.1248,-22971.633,-45100.58,-62629.35,-75409.555,-82944.93,-84579.61,-79808.81,-67996.34,-51651.773,-37215.0,-25732.01,-11453.467,13014.113,54204.695,111812.57,168534.67,204986.58,203165.66,171193.06,135112.7,102062.336,74893.98,54024.44,38962.805,28716.947,22130.729,18126.365,15765.053,14361.354
-387.4513,-259.49457,1344.3396,5112.5884,12013.622,23174.246,39752.65,62771.426,92772.95,129301.27,169390.17,205416.1,211868.72,170563.12,104927.945,46007.535,5762.204,-16466.008,-27760.59,-36081.258,-48060.207,-63551.96,-76500.48,-83983.266,-85804.38,-81363.81,-69990.67,-51365.45,-25857.195,5917.689,42796.375,80956.43,101664.836,78068.516,30825.434,-10117.864,-48626.363,-83576.75,-108114.44,-120697.47,-123751.4,-115537.49,-92417.55,-51961.715,7683.6226,77019.09,135576.62,173159.48,186683.0,164796.3,120504.53,77796.54,40636.19,11219.313,-9636.358,-21742.363,-24975.623,-19352.256,-5138.595,17316.295,47671.39,85023.6,127194.02,170072.8,193065.64,181301.02,141994.08,80175.64,7752.9595,-53849.844,-95377.45,-119108.43,-127227.875,-122880.85,-109006.91,-84286.17,-49996.984,-13873.174,23132.082,65748.18,86590.11,67448.37,33659.746,2189.4297,-24559.275,-46513.633,-63899.04,-76652.94,-84357.43,-86365.69,-82022.77,-70540.84,-54533.094,-40607.773,-29835.479,-16072.724,8436.533,50326.25,110409.87,172044.14,213389.58,213316.56,180131.64,141586.8,105547.55,75219.07,51243.8,33293.75,20513.867,11826.882,6186.3564,2668.7224,594.91113
